player_id,player,pos,nfl_team,age,position_rank,tier,final_board_rank,dynasty_rank,current_score_or_value,current_score_basis,emergency_cross_asset_rank,emergency_cross_asset_value,emergency_overall_context_rank,cross_asset_candidate_rank,cross_asset_candidate_value,candidate_value_band,confidence_band,uncertainty_reasons,candidate_vs_frozen_note,candidate_vs_dynasty_note,candidate_action_summary,adp,adp_source_status,available_pool_adp_rank,available_pool_adp_range,current_pick_value_1_03,current_pick_value_1_04,current_pick_value_1_09,current_pick_value_2_04,current_pick_value_2_08,current_pick_value,current_pick_value_reason,outcome_applicable_summary,manual_review_flag,source_note
9494,Marvin Mims,WR,DEN,Not enough information,,Human-review only longshot,Not enough information,138,15.7817,nwr_dynasty_score,161,16.28,161,161,16.28,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.8; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+0.8,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 138 and score 15.7817.,Discount/manual-review only,249.5,YELLOW_UNDOCUMENTED_ENDPOINT,225,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Chase Roberts,WR,LV,Not enough information,26,Tier 3 - Value/Need Dependent,43,Not enough information,48.00,rookie_score_from_frozen_rookie_rank_and_tier,43,16.20,162,43,16.20,Human-review only longshot,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+24.5; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-1.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,255,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Dominic Richardson,RB,DAL,Not enough information,15,Tier 3 - Value/Need Dependent,35,Not enough information,54.00,rookie_score_from_frozen_rookie_rank_and_tier,44,16.20,163,44,16.20,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+28.0; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=-2.5; uncertainty_penalty=+10.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,254,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11647,Kimani Vidal,RB,LAC,24.8,,Human-review only longshot,Not enough information,154,14.5777,nwr_dynasty_score,164,16.08,164,164,16.08,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+14.6; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 154 and score 14.5777.,Discount/manual-review only,175.6,YELLOW_UNDOCUMENTED_ENDPOINT,171,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4018,Joe Mixon,RB,Not enough information,29.9,,Human-review only longshot,Not enough information,97,22.8649,nwr_dynasty_score,165,16.06,165,165,16.06,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+22.9; age_curve_component=-7.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 97 and score 22.8649.,Discount/manual-review only,240.2,YELLOW_UNDOCUMENTED_ENDPOINT,219,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12509,Tre' Harris,WR,LAC,24.3,,Human-review only longshot,Not enough information,158,13.9388,nwr_dynasty_score,166,15.94,166,166,15.94,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+13.9; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 158 and score 13.9388.,Discount/manual-review only,157.7,YELLOW_UNDOCUMENTED_ENDPOINT,155,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Jordan Hudson,WR,DAL,Not enough information,27,Tier 3 - Value/Need Dependent,45,Not enough information,46.00,rookie_score_from_frozen_rookie_rank_and_tier,45,15.70,167,45,15.70,Human-review only longshot,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+24.0; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-1.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,379.4,YELLOW_UNDOCUMENTED_ENDPOINT,247,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12497,Tory Horton,WR,SEA,23.6,,Human-review only longshot,Not enough information,161,13.6265,nwr_dynasty_score,168,15.63,168,168,15.63,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+13.6; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 161 and score 13.6265.,Discount/manual-review only,220.2,YELLOW_UNDOCUMENTED_ENDPOINT,206,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
10859,Sam LaPorta,TE,DET,25.4,,Human-review only longshot,Not enough information,141,15.3117,nwr_dynasty_score,169,15.61,169,169,15.61,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.3; age_curve_component=+1.0; position_scarcity_component=+0.8; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 141 and score 15.3117.,Discount/manual-review only,69.5,YELLOW_UNDOCUMENTED_ENDPOINT,68,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Kevin Coleman,WR,MIA,Not enough information,28,Tier 3 - Value/Need Dependent,46,Not enough information,45.00,rookie_score_from_frozen_rookie_rank_and_tier,46,15.45,170,46,15.45,Human-review only longshot,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+23.8; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-1.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,220.2,YELLOW_UNDOCUMENTED_ENDPOINT,207,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12493,Oronde Gadsden,TE,LAC,Not enough information,,Human-review only longshot,Not enough information,125,17.1316,nwr_dynasty_score,171,15.43,171,171,15.43,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+17.1; age_curve_component=-1.0; position_scarcity_component=+0.8; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 125 and score 17.1316.,Discount/manual-review only,81.8,YELLOW_UNDOCUMENTED_ENDPOINT,79,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Donaven Mcculley,WR,MIA,Not enough information,30,Tier 3 - Value/Need Dependent,48,Not enough information,44.00,rookie_score_from_frozen_rookie_rank_and_tier,47,15.20,172,47,15.20,Human-review only longshot,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+23.5; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-1.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,256,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Eli Stowers,TE,PHI,Not enough information,1,Tier 4 - Manual Review / Discount Only,55,Not enough information,34.00,rookie_score_from_frozen_rookie_rank_and_tier,48,15.00,173,48,15.00,Human-review only longshot,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+22.0; age_curve_component=-1.0; position_scarcity_component=+0.8; role_evidence_component=+1.0; uncertainty_penalty=+7.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,108.3,YELLOW_UNDOCUMENTED_ENDPOINT,107,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
