field_name,normalized_field_name,source_family,source_artifact_or_runner,source_dataset,grain,seasons_available,weeks_available,row_count,player_count,position_coverage,schema_status,factual_or_derived,source_policy_status,identity_dependency,missingness_risk,leakage_risk,licensing_risk,overlap_sources,accuracy_confidence,coverage_confidence,recommended_bucket,blocker_reason,review_only,model_use_allowed,training_allowed,source_truth_allowed
player,player,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts|NFLVerse:snap_counts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
is_active,is_active,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,factual_or_derived,display_only_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:contracts,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
year_signed,year_signed,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
years,years,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
value,value,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,derived_or_external_total,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
apy,apy,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
guaranteed,guaranteed,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
apy_cap_pct,apy_cap_pct,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
inflated_value,inflated_value,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,derived_or_external_total,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
inflated_apy,inflated_apy,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
inflated_guaranteed,inflated_guaranteed,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
otc_id,otc_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,identity_plumbing,display_only_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:contracts|NFLVerse:players,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
gsis_id,gsis_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,identity_plumbing,display_only_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:contracts|NFLVerse:depth_charts|NFLVerse:draft_picks|NFLVerse:ff_playerids|NFLVerse:injuries|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
date_of_birth,date_of_birth,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,source_metadata_or_date,display_only_context,not_required,MEDIUM,MEDIUM,LOW,NFLVerse:contracts,MEDIUM,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,Timestamp/as-of semantics must be proved before historical replay or experiment use.,true,false,false,false
cols,cols,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,contracts,player-contract,1983|1984|1985|1989|1990|1991|1992|1993|1994|1995|1996|1997|...(+29),Not enough information,51672,10392,C|CB|ED|FB|IDL|K|LB|LG|LS|LT|P|QB|...(+6),PRESENT_STABLE_SCHEMA,unknown_or_context,display_only_context,not_required,MEDIUM,LOW,LOW,NFLVerse:contracts,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
sack_fumbles_lost,sack_fumbles_lost,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
passing_epa,passing_epa,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
passing_cpoe,passing_cpoe,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rushing_fumbles_lost,rushing_fumbles_lost,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
rushing_epa,rushing_epa,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
receiving_fumbles_lost,receiving_fumbles_lost,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
receiving_epa,receiving_epa,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
special_teams_tds,special_teams_tds,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
def_tackles_solo,def_tackles_solo,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_tackles_with_assist,def_tackles_with_assist,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_tackle_assists,def_tackle_assists,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_tackles_for_loss,def_tackles_for_loss,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_qb_hits,def_qb_hits,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_safeties,def_safeties,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fumble_recovery_own,fumble_recovery_own,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fumble_recovery_opp,fumble_recovery_opp,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
penalties,penalties,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
timeouts,timeouts,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,source_metadata_or_date,safe_review_context,not_required,MEDIUM,MEDIUM,LOW,NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Timestamp/as-of semantics must be proved before historical replay or experiment use.,true,false,false,false
punt_returns,punt_returns,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
punt_return_yards,punt_return_yards,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
kickoff_returns,kickoff_returns,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
kickoff_return_yards,kickoff_return_yards,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,team_stats,team-game,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),1140,0,Not enough information,PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review_context,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
