normalized_field_name,source_count,source_families,source_datasets,multi_source_overlap,best_accuracy_confidence,recommended_bucket_majority,source_policy_statuses,notes
aborted_play,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
rec_touchdown_diff,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_touchdown_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_touchdown_exp,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_touchdown_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_touchdown_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_touchdowns,1,NFLVerse,nextgen_stats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_two_point_conv,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_two_point_conv_diff,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_two_point_conv_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_two_point_conv_exp,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_two_point_conv_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_two_point_conv_team,1,NFLVerse,ff_opportunity,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_yards,1,NFLVerse,draft_picks,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rec_yards_gained,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_yards_gained_diff,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_yards_gained_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_yards_gained_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_yards_gained_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rec_yards_gained_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
received,1,NFLVerse,trades,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,display_only_context,Multi-source overlap supports consistency review only; no model approval.
receiver,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
receiver_full_name,1,NFLVerse,ff_opportunity,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiver_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
receiver_jersey_number,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
receiver_player_id,2,NFLVerse,ff_opportunity|play_by_play,true,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiver_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
receiver_position,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiving_air_yards,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_broken_tackles,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiving_drop,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiving_drop_pct,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiving_epa,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,BLOCKED_SOURCE_POLICY,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_first_downs,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_fumbles,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_fumbles_lost,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_int,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiving_rat,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receiving_touchdowns,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_two_point_conversions,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_yards,5,NFLVerse,ff_opportunity|play_by_play|player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,review_only_heavy_raw|review_only_status|safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receiving_yards_after_catch,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
recent_team,2,NFLVerse|NWR_COMPACT_FIRST_DOWN_SIDECAR,compact_player_stats_sidecar_candidate|player_stats_seasonal,true,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only|safe_review,Multi-source overlap supports consistency review only; no model approval.
receptions,6,NFLVerse,draft_picks|ff_opportunity|nextgen_stats|player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,review_only_status|safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
receptions_diff,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receptions_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receptions_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receptions_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
receptions_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
recommendation_allowed,1,NWR_SCHEDULE_CONTEXT_FIELD_POLICY,schedule_context_field_policy,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
red_zone_carries,1,EXPECTED_FIELD,not_found,false,MEDIUM,NOT_AVAILABLE,not_available,Multi-source overlap supports consistency review only; no model approval.
red_zone_targets,1,EXPECTED_FIELD,not_found,false,MEDIUM,NOT_AVAILABLE,not_available,Multi-source overlap supports consistency review only; no model approval.
red_zone_touches,1,EXPECTED_FIELD,not_found,false,MEDIUM,NOT_AVAILABLE,not_available,Multi-source overlap supports consistency review only; no model approval.
referee,1,NFLVerse,schedules,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
relative_to_endzone,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
relative_to_sticks,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
replay_or_challenge,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
replay_or_challenge_result,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
replay_safe_now,1,NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE,rookie_pre_draft_feature_coverage_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
report_primary_injury,1,NFLVerse,injuries,false,MEDIUM,DISPLAY_ONLY_CONTEXT,transparency_only,Multi-source overlap supports consistency review only; no model approval.
report_secondary_injury,1,NFLVerse,injuries,false,MEDIUM,DISPLAY_ONLY_CONTEXT,transparency_only,Multi-source overlap supports consistency review only; no model approval.
required_backtest,1,NWR_NFL_USAGE_PROMOTION_CANDIDATES,nfl_usage_field_candidate_classification_v0,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
required_caveat,1,NWR_SCHEDULE_CONTEXT_FIELD_POLICY,schedule_context_field_policy,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
required_coverage,1,NWR_NFL_USAGE_PROMOTION_CANDIDATES,nfl_usage_field_candidate_classification_v0,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only,Multi-source overlap supports consistency review only; no model approval.
required_for_sidecar,1,NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA,player_stats_schema_manifest,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review,Multi-source overlap supports consistency review only; no model approval.
required_next_gate,2,NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY,rookie_feature_policy_refresh_matrix_v1|rookie_pre_draft_feature_coverage_matrix,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
result,2,NFLVerse,play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
return_team,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
return_touchdown,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
return_touchdowns,1,EXPECTED_FIELD,not_found,false,MEDIUM,BLOCKED_AMBIGUOUS_SEMANTICS,not_available,Multi-source overlap supports consistency review only; no model approval.
return_yards,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
review_only,4,NWR_AVAILABILITY_DENOMINATOR|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY|NWR_SCHEDULE_CONTEXT_FIELD_POLICY|NWR_ZERO_ELIGIBILITY,availability_denominator_display_artifact|player_week_zero_eligibility_matrix|rookie_feature_policy_refresh_matrix_v1|schedule_context_field_policy,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only,Multi-source overlap supports consistency review only; no model approval.
review_required,4,NWR_AVAILABILITY_DENOMINATOR|NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_PLAYER_CONTEXT,availability_denominator_display_artifact|compact_player_stats_sidecar_candidate|nflverse_player_context_display_artifact|observed_row_full_scoring_sidecar_artifact,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only,Multi-source overlap supports consistency review only; no model approval.
roof,3,NFLVerse,ff_opportunity|play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
rookie_season,1,NFLVerse,players,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only,Multi-source overlap supports consistency review only; no model approval.
rookie_year,2,NFLVerse,rosters|weekly_rosters,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,identity_only,Multi-source overlap supports consistency review only; no model approval.
roster_birth_date_derived_age,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
roster_status,2,NWR_PLAYER_CONTEXT|NWR_ZERO_ELIGIBILITY,nflverse_player_context_display_artifact|player_week_zero_eligibility_matrix,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only|review_only,Multi-source overlap supports consistency review only; no model approval.
rotowire_id,3,NFLVerse,ff_playerids|rosters|weekly_rosters,true,BLOCKED,BLOCKED_LICENSED_GAP,identity_only,Multi-source overlap supports consistency review only; no model approval.
rotoworld_id,1,NFLVerse,ff_playerids,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
round,1,NFLVerse,draft_picks,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
route,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
routes_run,1,EXPECTED_FIELD,not_found,false,MEDIUM,NOT_AVAILABLE,not_available,Multi-source overlap supports consistency review only; no model approval.
run_gap,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
run_gap_dir,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
